time,open,high,low,close,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1412256600,3.31458,3.31458,3.144584,3.23958,3.489516394392965,3.5154766682475445,3.4253884903876406,3.4731030033799852,-0.45606918415619024,38.30285110844261,51.06659562768431,NaN,NaN,NaN,NaN,NaN,NaN
1412343000,3.25458,3.297913,3.25458,3.285413,3.4813096988864753,3.502549922949313,3.409640906972647,3.458502728615572,-0.245902459190423,41.53362304999617,50.701345236647526,NaN,NaN,NaN,NaN,NaN,NaN
1412602200,3.29333,3.307913,3.19783,3.23333,3.469906213751024,3.4872845788933455,3.392097122803184,3.4421041321661527,-0.5590954060974532,39.032311066429436,49.487780545496086,NaN,NaN,NaN,NaN,NaN,NaN
1412688600,3.191663,3.194163,3.106247,3.106247,3.4560051729585886,3.4702238353477606,3.370903345869802,3.421456340091214,-1,33.69937854104502,47.7062147987727,NaN,NaN,NaN,NaN,NaN,NaN
1412775000,3.124997,3.255318,3.056247,3.252913,3.4387307565249015,3.450364207570588,3.3463139135137427,3.3993999639058017,-0.12697303634560778,43.323697448750394,46.26297052659062,NaN,NaN,NaN,NaN,43.323697448750394,NaN
1412861400,3.22333,3.22583,3.079168,3.079168,3.4190653602153516,3.4285836383436403,3.3210219492584057,3.376452275255871,-1,36.55418932320969,44.75145422309804,NaN,NaN,NaN,NaN,NaN,NaN
1412947800,2.968747,2.968747,2.409168,2.672497,3.3977588177356113,3.405546499840575,3.273947032715299,3.3405397721015913,-1,26.22506090819229,43.01620430534421,NaN,NaN,NaN,NaN,NaN,NaN
1413207000,2.674581,2.719997,2.570831,2.570831,3.3691492949186013,3.3755210348226625,3.2191905668404823,3.293144467606525,-1,24.371027418121557,41.24102481801825,NaN,NaN,24.371027418121557,NaN,NaN,NaN
1413293400,2.600831,2.747914,2.600831,2.669997,3.331146881262563,3.3363601230022497,3.1620937734254237,3.2403178185608517,-0.6008790052814045,29.599205497135756,39.49833131019191,NaN,NaN,NaN,NaN,NaN,NaN
1413379800,2.582914,2.676664,2.467081,2.657497,3.285732349911707,3.2899977295169056,3.100896324166569,3.1836560512307446,-0.5448256127953244,29.324024998660335,38.339279380628625,NaN,NaN,NaN,NaN,NaN,NaN
1413466200,2.594997,2.742497,2.528885,2.677914,3.2346942005712256,3.2381840566118427,3.0410199713844737,3.1276235358699043,-0.3905847584330986,30.461210527653833,36.964188621963025,NaN,NaN,NaN,NaN,NaN,NaN
1413552600,2.758331,2.81916,2.739581,2.739581,3.1811588682205647,3.18401420498107,2.990972529558956,3.0780989500210807,-0.1954205707259204,33.919629168581295,35.50492635451461,NaN,NaN,NaN,NaN,NaN,NaN
1413811800,2.736664,2.822914,2.702331,2.820831,3.1296289091208225,3.1355215754550416,2.9479278278556276,3.0347836834604274,-0.06676344534264149,38.275389983855185,34.64969066123012,NaN,NaN,NaN,NaN,NaN,NaN
1413898200,2.88958,3.019164,2.884164,3.019164,3.0822062962906247,3.0992130358399304,2.9170048844722216,3.0030845154831165,-0.0009583644129528778,47.39139638517676,35.14378538751787,NaN,NaN,NaN,NaN,NaN,NaN
1413984600,3.06833,3.068334,2.95333,2.95333,3.0426454058868706,3.073886524664858,2.8975052319768104,2.9821204934327477,-0.00272568407351117,45.014872224160754,35.62321546721203,NaN,NaN,NaN,NaN,NaN,NaN
1414071000,3.01583,3.079164,3.01583,3.031664,3.012382949659809,3.05710687587279,2.888363308174864,2.9698553714508398,-0.00001706750212556601,48.3347781033701,36.10901225673873,NaN,NaN,NaN,NaN,NaN,NaN
